first	second	richness	neutral	phylogenetic
M301189	M301226	0.22222222222222232	0.2190655920396899	0.09461365079391748
M301189	M301227	0.8181818181818181	0.6032134061138512	0.34954699397278655
M301189	M301229	0.6721311475409837	0.23492503551796307	0.04463132386757396
M301189	M301233	0.7701149425287355	0.3290618007024475	0.10361080993413196
M301189	M301282	0.6428571428571428	0.24686449219009465	0.05566289582686201
M301189	M301285	0.45945945945945943	0.17714548821498144	0.036224981442284365
M301189	M301287	0.5918367346938775	0.22293321373229302	0.05146991214765384
M301189	M301289	0.6610169491525424	0.24147438235480567	0.055451476798423105
M301189	M301292	0.7058823529411762	0.26914733214764175	0.06801804147142088
M301189	M301296	0.7777777777777777	0.2682416469066735	0.0737317667857903
M301189	M301297	0.5652173913043479	0.23384625863167696	0.056974648552088
M301189	M301298	0.5348837209302326	0.28226599437351774	0.12732518157545303
M301189	M301301	0.33333333333333326	0.1817263064421346	0.04333006780633508
M301189	M301303	0.6825396825396826	0.2619428985925458	0.06216311621323922
M301189	M301304	0.46666666666666656	0.3320976116674258	0.09721959698841698
M301189	M301305	0.7101449275362319	0.2557774489734971	0.06586987213353912
M301189	M301306	0.4285714285714286	0.17436212062540224	0.033442493513318294
M301189	M301310	0.6666666666666667	0.22071183042738407	0.04278662879195316
M301189	M301311	0.696969696969697	0.26080273414510047	0.06337414587621326
M301189	M301312	0.7435897435897436	0.2796455722200072	0.07081278026011961
M301189	M301313	0.7872340425531914	0.3151826731579418	0.08221299985095809
M301189	M301314	0.7894736842105263	0.29451597893028447	0.080178131825136
M301189	M301315	0.7979797979797978	0.2867906703282511	0.07926144025520054
M301189	M301316	0.7894736842105263	0.3132138357380445	0.09017412188614482
M301189	M301317	0.7619047619047621	0.266985641791859	0.06551062591483381
M301189	M301318	0.7101449275362319	0.2513315615866608	0.06761854325161787
M301189	M301322	0.6296296296296295	0.28123200938279713	0.07810800689943254
M301189	M301323	0.7014925373134331	0.2338471466211961	0.04873321109818041
M301189	M301324	0.7647058823529411	0.2683843646334372	0.0629141826817643
M301189	M301325	0.45945945945945943	0.2100815522078321	0.06431547627222078
M301189	M301326	0.6923076923076923	0.24378095403086286	0.05211849174790539
M301189	M301329	0.7530864197530864	0.25930782717471057	0.0572078444663523
M301191	M301192	0.2195121951219512	0.048936251567502476	0.014149943205221893
M301191	M301193	0.2992700729927007	0.06732237023651388	0.018883160871705718
M301191	M301194	0.1428571428571428	0.06115008675007305	0.024363085144753938
M301191	M301195	0.16521739130434776	0.047174176676892055	0.013927775723559854
M301191	M301198	0.18260869565217397	0.05698691991374305	0.018008604916999293
M301191	M301199	0.16521739130434776	0.052125171210193444	0.019547496199412873
M301191	M301200	0.1272727272727272	0.03738384972957509	0.012148564749491775
M301191	M301201	0.11111111111111116	0.03962849150455394	0.011609413840341642
M301191	M301202	0.1428571428571428	0.039260474627463626	0.012776747499577357
M301191	M301203	0.19999999999999996	0.04997376096684114	0.01562376587035641
M301191	M301204	0.4328358208955223	0.12402931781839588	0.025268973482892254
M301191	M301205	0.9591836734693879	0.6594248616305869	0.43875812165801487
M301191	M301206	0.41176470588235303	0.1154598550500111	0.02355351259621108
M301191	M301208	0.2727272727272727	0.10539252854959824	0.028044519909373067
M301191	M301210	0.2195121951219512	0.06139299352807548	0.01808424900253003
M301191	M301211	0.23199999999999998	0.05287768178288599	0.01524098728871004
M301191	M301212	0.288888888888889	0.07257830972467438	0.024492430812897314
M301191	M301214	0.07692307692307687	0.025224322538044075	0.004605340768883415
M301191	M301215	0.811320754716981	0.39220493251743194	0.11584460277724695
M301191	M301216	0.27819548872180455	0.06578385631761163	0.022061063934468272
M301191	M301219	0.17948717948717952	0.0828068021583499	0.024268758041642857
M301191	M301222	0.240506329113924	0.082427658183155	0.017002282145237135
M301191	M301223	0.16814159292035402	0.05095072146178847	0.0139423708499955
M301191	M301224	0.11578947368421044	0.05374355837683109	0.014758428412905089
M301191	M301225	0.30666666666666664	0.17682696490090666	0.072728600669411
M301191	M301226	0.7142857142857142	0.33486144124518713	0.0781226279736138
M301191	M301227	0.9591836734693879	0.6594248616305869	0.43875812165801487
M301191	M301229	0.13131313131313127	0.0662911203303943	0.023763500334184173
M301191	M301233	0.23199999999999998	0.07958137884261418	0.027617688142057006
M301191	M301282	0.0851063829787233	0.03535800863616967	0.008726640437032307
M301191	M301285	0.28	0.07515424494871692	0.014918249227844904
M301191	M301287	0.14942528735632177	0.039976681100513445	0.007250367151471759
M301191	M301289	0.11340206185567014	0.036693309741463564	0.009829052516214576
M301191	M301292	0.15094339622641506	0.05032387806385996	0.015443391557748987
M301191	M301296	0.25	0.058387648419960136	0.017033174057677347
M301191	M301297	0.16666666666666674	0.07661154210327381	0.015979093979462955
M301191	M301298	0.28395061728395055	0.13977963308686958	0.05473420871019785
M301191	M301301	0.41176470588235303	0.11976478787542033	0.018066296365939483
M301191	M301303	0.10891089108910901	0.054622484124116855	0.013360972846412578
M301191	M301304	0.811320754716981	0.48202592192223503	0.1512457852588157
M301191	M301305	0.10280373831775691	0.027898176225406468	0.008674020010490113
M301191	M301306	0.31506849315068486	0.09609880653740932	0.023692082527775105
M301191	M301310	0.12244897959183665	0.04170894363304123	0.010605630103546426
M301191	M301311	0.09615384615384626	0.03186103735667278	0.010023113143473483
M301191	M301312	0.17241379310344818	0.04249196394952448	0.01320907057870313
M301191	M301313	0.2727272727272727	0.08600802135283947	0.0319863326137485
M301191	M301314	0.27819548872180455	0.06203076733378943	0.018812640024406857
M301191	M301315	0.2992700729927007	0.06633756999860085	0.0202692083996866
M301191	M301316	0.27819548872180455	0.07710689065496246	0.024588502821820235
M301191	M301317	0.2295081967213115	0.06095740776018643	0.01688440089589227
M301191	M301318	0.12149532710280364	0.04004873927165864	0.011910149173891105
M301191	M301322	0.13043478260869557	0.04036977407124209	0.013815072491021207
M301191	M301323	0.10476190476190483	0.046613574670279156	0.011130767628312332
M301191	M301324	0.2195121951219512	0.05464477804280077	0.014043605819625271
M301191	M301325	0.30666666666666664	0.09798201863893463	0.018156661792866347
M301191	M301326	0.12621359223300965	0.049133026457097384	0.013654120226232358
M301191	M301329	0.19327731092436973	0.043044518631206286	0.012537349113066032
M301192	M301193	0.09756097560975618	0.018919678319479605	0.004055895011546129
M301192	M301194	0.27118644067796605	0.07154627497933341	0.02109207580429784
M301192	M301195	0.05633802816901401	0.015863350375883156	0.0031320620453807457
M301192	M301198	0.05633802816901401	0.019744480272685938	0.003840607206259339
M301192	M301199	0.07042253521126751	0.020402657015073933	0.005830662514250795
M301192	M301200	0.0948905109489051	0.022008345483108926	0.00624110139280043
M301192	M301201	0.19047619047619047	0.04396150747901839	0.009863940381490743
M301192	M301202	0.07913669064748197	0.017605914163449032	0.004147399576542865
M301192	M301203	0.03401360544217691	0.014798640371185279	0.00300025902961798
M301192	M301204	0.5957446808510638	0.14908960319299713	0.03372079013335594
M301192	M301205	0.9736842105263157	0.6769109225160188	0.4395139493777024
M301192	M301206	0.5789473684210527	0.13979703345292227	0.03160954539861571
M301192	M301208	0.4423076923076923	0.11361518207802557	0.032851837610347934
M301192	M301210	0.026666666666666616	0.014456820466278386	0.003929884109237447
M301192	M301211	0.05263157894736836	0.014428569137390101	0.002782999516001472
M301192	M301212	0.08641975308641969	0.019865122234034915	0.005697913206626826
M301192	M301214	0.27118644067796605	0.056407023996327244	0.015504192571718756
M301192	M301215	0.875	0.3883332402321811	0.11877621752616163
M301192	M301216	0.11250000000000004	0.027170624180640313	0.007767641868609232
M301192	M301219	0.04166666666666674	0.03779586949855651	0.009062748634462547
M301192	M301222	0.4150943396226414	0.09970886129603906	0.02431760739581179
M301192	M301223	0.08571428571428563	0.029056205855929162	0.005906438580907891
M301192	M301224	0.2295081967213115	0.06034159631862812	0.013927184050889663
M301192	M301225	0.47058823529411775	0.17306516067795863	0.07129790668137748
M301192	M301226	0.8072289156626506	0.36612936791401063	0.09227309141511963
M301192	M301227	0.9736842105263157	0.6769109225160188	0.4395139493777024
M301192	M301229	0.19047619047619047	0.05540985757536743	0.016627838556122154
M301192	M301233	0.07894736842105265	0.047499957991881114	0.019157874780783235
M301192	M301282	0.2396694214876034	0.05954964068769464	0.012262681012971566
M301192	M301285	0.47058823529411775	0.10399657731167056	0.024012207874889335
M301192	M301287	0.3157894736842106	0.06705724578135197	0.014162237311197257
M301192	M301289	0.20967741935483875	0.04206413463554093	0.009369995891152061
M301192	M301292	0.1278195488721805	0.034303329517406556	0.007397204803634039
M301192	M301296	0.09677419354838701	0.027447007074347884	0.007219566536655231
M301192	M301297	0.3513513513513513	0.09966587741376576	0.022036919717276948
M301192	M301298	0.38888888888888884	0.15559959723024996	0.05552458345069966
M301192	M301301	0.5789473684210527	0.15188306765907422	0.029126428784666425
M301192	M301303	0.171875	0.04659498999785838	0.01352392693172988
M301192	M301304	0.875	0.4601406091168463	0.14287473304903175
M301192	M301305	0.11940298507462677	0.02809284870691553	0.008718884944154515
M301192	M301306	0.5	0.12649223875729398	0.03157717094090329
M301192	M301310	0.19999999999999996	0.04697776537607945	0.013342381767141087
M301192	M301311	0.1450381679389312	0.03256140737594704	0.008291055630170963
M301192	M301312	0.09090909090909083	0.025613990406341935	0.00771066222079142
M301192	M301313	0.08176100628930816	0.03928164926931499	0.014377802533123152
M301192	M301314	0.11250000000000004	0.028303781455379706	0.007306990258043156
M301192	M301315	0.10975609756097571	0.02832137979312177	0.00904214260061853
M301192	M301316	0.08749999999999991	0.03476054161012754	0.01241971773090178
M301192	M301317	0.10067114093959728	0.03304400405217167	0.007297135880847461
M301192	M301318	0.11940298507462677	0.03079040005396927	0.012738884613138213
M301192	M301322	0.26050420168067223	0.07495268350089901	0.021495837783299665
M301192	M301323	0.13636363636363646	0.0379394998812147	0.009156218500938396
M301192	M301324	0.05333333333333323	0.017922771055634112	0.0038827527521071437
M301192	M301325	0.47058823529411775	0.12754650014938562	0.029203963852207027
M301192	M301326	0.15384615384615374	0.040469249719645606	0.008545704563953427
M301192	M301329	0.06849315068493156	0.02071325569541016	0.004260253049732543
M301193	M301194	0.3484848484848484	0.0915349517290851	0.029612170583942388
M301193	M301195	0.14102564102564097	0.030420569717763635	0.006374152783439113
M301193	M301198	0.14102564102564097	0.03421706031053051	0.006954627559823567
M301193	M301199	0.14102564102564097	0.030610127930631892	0.007260510797980402
M301193	M301200	0.17880794701986757	0.036325650046304614	0.008817549805591018
M301193	M301201	0.27142857142857135	0.058734564974668224	0.011880528060304485
M301193	M301202	0.1633986928104576	0.03253824564932406	0.00729687928647349
M301193	M301203	0.11801242236024834	0.0324732561566522	0.005277361434452343
M301193	M301204	0.6481481481481481	0.17748764351852708	0.04459772185725075
M301193	M301205	0.9777777777777776	0.7246499441364576	0.4750260200309818
M301193	M301206	0.6330275229357796	0.16416720265259155	0.041871832688822996
M301193	M301208	0.5084745762711862	0.1261403219758891	0.0408460769775959
M301193	M301210	0.08536585365853666	0.019080823430477123	0.003128907312053175
M301193	M301211	0.0843373493975903	0.018279163983341395	0.004289990447660985
M301193	M301212	0.045454545454545414	0.014757086498007665	0.003355845975496319
M301193	M301214	0.3484848484848484	0.07518039386951947	0.021919147064052957
M301193	M301215	0.8936170212765959	0.43918670217525324	0.13914142713906996
M301193	M301216	0.05747126436781613	0.022190919267591647	0.004468407147010467
M301193	M301219	0.12658227848101267	0.040685215369745675	0.007584392161368525
M301193	M301222	0.4833333333333334	0.12013858629466101	0.03274594037540046
M301193	M301223	0.1558441558441559	0.03574078625678845	0.007057621530336844
M301193	M301224	0.3088235294117647	0.0674174065780071	0.014357562010116398
M301193	M301225	0.5344827586206897	0.1893776482721733	0.08477144917748991
M301193	M301226	0.8350515463917525	0.39239463200136004	0.09393549813146018
M301193	M301227	0.9777777777777776	0.7246499441364576	0.4750260200309818
M301193	M301229	0.27142857142857135	0.0655782457400963	0.022587643961688886
M301193	M301233	0.07228915662650603	0.04388917317260421	0.013797221723358177
M301193	M301282	0.3185185185185184	0.07027223522023818	0.015140374744634255
M301193	M301285	0.5344827586206897	0.1272519919544587	0.03257922418730097
M301193	M301287	0.390625	0.08297532635974147	0.018482713476958512
M301193	M301289	0.28985507246376807	0.0555029455935363	0.012195207263906993
M301193	M301292	0.2108843537414966	0.040927418995874265	0.007016700333674519
M301193	M301296	0.07692307692307687	0.02816094648324674	0.005754572511905254
M301193	M301297	0.42399999999999993	0.10766901109161886	0.02473210213125221
M301193	M301298	0.459016393442623	0.16388898387579087	0.04915062511518198
M301193	M301301	0.6330275229357796	0.1674354519217286	0.03398076380082771
M301193	M301303	0.2535211267605635	0.0495163489803756	0.013186168009194366
M301193	M301304	0.8936170212765959	0.5030686053917597	0.1634852737922804
M301193	M301305	0.20270270270270263	0.04643346143684124	0.01101383106911602
M301193	M301306	0.5614035087719298	0.15007616307247884	0.0419742042337824
M301193	M301310	0.28057553956834536	0.06603098456959766	0.020762140607600954
M301193	M301311	0.22758620689655173	0.04415620110313501	0.010690527924011484
M301193	M301312	0.13375796178343946	0.03203216498188177	0.008073839683139794
M301193	M301313	0.052023121387283267	0.035918406584585005	0.011633163715866979
M301193	M301314	0.08045977011494254	0.02770996697497141	0.005984123568756883
M301193	M301315	0.05617977528089879	0.028245821559391593	0.007158013999088109
M301193	M301316	0.04597701149425282	0.03257924308751081	0.010397604143284278
M301193	M301317	0.09202453987730053	0.03562661713678961	0.008725352019339105
M301193	M301318	0.20270270270270263	0.04723863247889337	0.014233634936026363
M301193	M301322	0.33834586466165417	0.08932845794540545	0.021427907866459095
M301193	M301323	0.2191780821917808	0.05489392413244221	0.014434811011769355
M301193	M301324	0.10975609756097571	0.026104726345806517	0.00515515556082613
M301193	M301325	0.5344827586206897	0.1376487478306988	0.029859175183708286
M301193	M301326	0.23611111111111116	0.054737719344086666	0.012669320629004388
M301193	M301329	0.11250000000000004	0.03521801510236067	0.008451746495447665
M301194	M301195	0.21818181818181825	0.07086977880814715	0.02106441262431169
M301194	M301198	0.23636363636363633	0.0646441102375227	0.018343496133122472
M301194	M301199	0.21818181818181825	0.07226667185314051	0.023565129498058335
M301194	M301200	0.19999999999999996	0.07396747418556326	0.025879985232183267
M301194	M301201	0.12765957446808507	0.06760557610596729	0.026188903715900658
M301194	M301202	0.19626168224299056	0.05765372508242872	0.017209868275192663
M301194	M301203	0.25217391304347836	0.07656213535308642	0.02392493439415222
M301194	M301204	0.3870967741935485	0.12376039730414246	0.030908158932464125
M301194	M301205	0.9545454545454544	0.7040883985032333	0.4052976332228908
M301194	M301206	0.3650793650793651	0.10642911568276603	0.024435895159839016
M301194	M301208	0.22222222222222232	0.06715654556170148	0.018678857612093425
M301194	M301210	0.27118644067796605	0.07974799796692433	0.02598209377591787
M301194	M301211	0.28333333333333344	0.06829345628997452	0.018808736009879645
M301194	M301212	0.33846153846153837	0.09585086301366064	0.03266636376485654
M301194	M301214	0.13953488372093026	0.04642554160824075	0.016718499659212904
M301194	M301215	0.7916666666666667	0.36677638968849324	0.10116323244184133
M301194	M301216	0.328125	0.10454381847165206	0.039972161387625715
M301194	M301219	0.2321428571428572	0.0889188212045744	0.028944100062226363
M301194	M301222	0.18918918918918926	0.05214292235132678	0.014068008232903217
M301194	M301223	0.22222222222222232	0.08015782435053864	0.02594597995974357
M301194	M301224	0.1333333333333333	0.06155929263018867	0.024047792485188513
M301194	M301225	0.2571428571428571	0.09040376520164783	0.03401927089611345
M301194	M301226	0.6862745098039218	0.37736426897124886	0.11915734570304526
M301194	M301227	0.9545454545454544	0.7040883985032333	0.4052976332228908
M301194	M301229	0.1063829787234043	0.04192941393992966	0.01211051606437974
M301194	M301233	0.28333333333333344	0.11963178101239469	0.053593403257331196
M301194	M301282	0.12359550561797761	0.06325171736452218	0.022793171250144018
M301194	M301285	0.22857142857142865	0.0734245679008243	0.021987375860482716
M301194	M301287	0.12195121951219523	0.04765571686342196	0.01751075545110581
M301194	M301289	0.15217391304347827	0.05629478910458108	0.019178100888375682
M301194	M301292	0.16831683168316824	0.06888085142623668	0.024560236436832583
M301194	M301296	0.30081300813008127	0.08797818915530264	0.03210537894890897
M301194	M301297	0.16455696202531644	0.09833209473210835	0.037155551532394915
M301194	M301298	0.21052631578947367	0.16417854181745706	0.09026298170313674
M301194	M301301	0.3650793650793651	0.13614278872235863	0.03644368409904075
M301194	M301303	0.20833333333333326	0.08533597313781216	0.03153133761174243
M301194	M301304	0.7916666666666667	0.42807778094709736	0.1206503360640222
M301194	M301305	0.15686274509803932	0.06415722001024315	0.023959529146004965
M301194	M301306	0.2647058823529411	0.07073470317300234	0.01825424293549227
M301194	M301310	0.18279569892473124	0.06258833889998006	0.015139747834284734
M301194	M301311	0.1515151515151516	0.06166965768253263	0.019913384400329193
M301194	M301312	0.22522522522522515	0.07375762131179919	0.026646940370317895
M301194	M301313	0.32283464566929143	0.11805813961199685	0.042232616872059814
M301194	M301314	0.328125	0.09823916528349641	0.03564239208479769
M301194	M301315	0.3484848484848484	0.10623502654502115	0.03879621884298734
M301194	M301316	0.328125	0.11395488035429435	0.042948077267335516
M301194	M301317	0.2649572649572649	0.09562175915499405	0.029889089090375798
M301194	M301318	0.17647058823529416	0.07451795977478337	0.03155113093656414
M301194	M301322	0.10344827586206895	0.07580863235920698	0.036723037529115765
M301194	M301323	0.1399999999999999	0.05880061672320047	0.01292267185515994
M301194	M301324	0.27118644067796605	0.07347920103954131	0.022412788830691976
M301194	M301325	0.2571428571428571	0.12391215894147722	0.04881144515314184
M301194	M301326	0.16326530612244894	0.06811895673919632	0.0163786697221604
M301194	M301329	0.2456140350877194	0.07301948002405201	0.020221398877400487
M301195	M301198	0.05970149253731338	0.018899519804162934	0.003359125322071721
M301195	M301199	0.029850746268656803	0.019879018693392148	0.007180589498864132
