Sample	raw_total_sequences	filtered_sequences	sequences	is_sorted	1st_fragments	last_fragments	reads_mapped	reads_mapped_and_paired	reads_unmapped	reads_properly_paired	reads_paired	reads_duplicated	reads_MQ0	reads_QC_failed	non-primary_alignments	supplementary_alignments	total_length	total_first_fragment_length	total_last_fragment_length	bases_mapped	bases_mapped_(cigar)	bases_trimmed	bases_duplicated	mismatches	error_rate	average_length	average_first_fragment_length	average_last_fragment_length	maximum_length	maximum_first_fragment_length	maximum_last_fragment_length	average_quality	insert_size_average	insert_size_standard_deviation	inward_oriented_pairs	outward_oriented_pairs	pairs_with_other_orientation	pairs_on_different_chromosomes	percentage_of_properly_paired_reads_(%)	reads_mapped_percent	reads_mapped_and_paired_percent	reads_unmapped_percent	reads_properly_paired_percent	reads_paired_percent	reads_duplicated_percent	reads_MQ0_percent	reads_QC_failed_percent
REF0009-mgg-pbdrep | M301223.lib1	30559716.0	0.0	30559716.0	1.0	15279858.0	15279858.0	26305854.0	25949732.0	4253862.0	23343150.0	30559716.0	0.0	541959.0	0.0	0.0	0.0	4493340990.0	2246691226.0	2246649764.0	3868282068.0	3868282068.0	0.0	0.0	30113671.0	0.007784766	147.0	147.0	147.0	150.0	150.0	150.0	38.7	264.7	113.8	11887787.0	765061.0	11515.0	310503.0	76.4	86.08016514289596	84.91483363261622	13.919834857104037	76.38536300533683	100.0	0.0	1.7734425280653787	0.0
REF0009-mgg-pbdrep | M301224.lib1	11731294.0	0.0	11731294.0	1.0	5865647.0	5865647.0	10027191.0	9882986.0	1704103.0	8909954.0	11731294.0	0.0	213081.0	0.0	0.0	0.0	1721010715.0	860511221.0	860499494.0	1471217988.0	1471217988.0	0.0	0.0	11189231.0	0.00760542	147.0	147.0	147.0	150.0	150.0	150.0	38.8	266.1	114.8	4512752.0	310708.0	5183.0	112850.0	76.0	85.47387014595321	84.24463661041996	14.52612985404679	75.9503086360294	100.0	0.0	1.816346943482961	0.0
REF0009-mgg-pbdrep | M301225.lib1	5929364.0	0.0	5929364.0	1.0	2964682.0	2964682.0	4994074.0	4906820.0	935290.0	4371096.0	5929364.0	0.0	114640.0	0.0	0.0	0.0	873240540.0	436622110.0	436618430.0	735969638.0	735969638.0	0.0	0.0	5541792.0	0.007529919	147.0	147.0	147.0	150.0	150.0	150.0	39.0	281.2	118.9	2266791.0	127742.0	5235.0	53642.0	73.7	84.2261328533718	82.75457536423805	15.773867146628204	73.71947480370576	100.0	0.0	1.9334282732515664	0.0
REF0009-mgg-pbdrep | M301226.lib1	1292188.0	0.0	1292188.0	1.0	646094.0	646094.0	1120382.0	1103746.0	171806.0	1007876.0	1292188.0	0.0	26332.0	0.0	0.0	0.0	191633196.0	95819891.0	95813305.0	166181018.0	166181018.0	0.0	0.0	1369299.0	0.008239804	148.0	148.0	148.0	150.0	150.0	150.0	38.8	274.4	106.1	517782.0	21704.0	229.0	12158.0	78.0	86.7042566561522	85.41682789191665	13.2957433438478	77.99762882800336	100.0	0.0	2.037783975706321	0.0
REF0009-mgg-pbdrep | M301227.lib1	492912.0	0.0	492912.0	1.0	246456.0	246456.0	427346.0	421760.0	65566.0	403016.0	492912.0	0.0	9422.0	0.0	0.0	0.0	72987188.0	36494841.0	36492347.0	63284478.0	63284478.0	0.0	0.0	477848.0	0.007550793	148.0	148.0	148.0	150.0	150.0	150.0	38.9	261.8	95.0	198725.0	9818.0	64.0	2273.0	81.8	86.69823416755932	85.56496900055183	13.30176583244068	81.76226182361151	100.0	0.0	1.9114973869575096	0.0
REF0009-mgg-pbdrep | M301228.lib1	2912.0	0.0	2912.0	1.0	1456.0	1456.0	160.0	158.0	2752.0	146.0	2912.0	0.0	23.0	0.0	0.0	0.0	396102.0	196926.0	199176.0	22390.0	22390.0	0.0	0.0	266.0	0.0118803	136.0	135.0	137.0	150.0	150.0	150.0	38.9	216.0	88.6	67.0	10.0	0.0	2.0	5.0	5.4945054945054945	5.425824175824176	94.5054945054945	5.013736263736264	100.0	0.0	0.7898351648351648	0.0
REF0009-mgg-pbdrep | M301229.lib1	13805414.0	0.0	13805414.0	1.0	6902707.0	6902707.0	11744887.0	11599522.0	2060527.0	11052540.0	13805414.0	0.0	246091.0	0.0	0.0	0.0	2036257009.0	1018145084.0	1018111925.0	1732720816.0	1732720816.0	0.0	0.0	12544650.0	0.007239857	147.0	147.0	147.0	150.0	150.0	150.0	39.0	257.4	96.6	5417600.0	311234.0	3548.0	67379.0	80.1	85.07450048220213	84.02154401164644	14.925499517797872	80.0594607304062	100.0	0.0	1.7825687806247608	0.0
REF0009-mgg-pbdrep | M301230.lib1	80762.0	0.0	80762.0	1.0	40381.0	40381.0	66482.0	65430.0	14280.0	61014.0	80762.0	0.0	2027.0	0.0	0.0	0.0	11963127.0	5980865.0	5982262.0	9856506.0	9856506.0	0.0	0.0	81898.0	0.00830903	148.0	148.0	148.0	150.0	150.0	150.0	38.9	277.3	102.5	30963.0	1211.0	6.0	535.0	75.5	82.31841707733835	81.01582427379212	17.681582922661647	75.54790619350685	100.0	0.0	2.509843738391818	0.0
REF0009-mgg-pbdrep | M301231.lib1	55560.0	0.0	55560.0	1.0	27780.0	27780.0	48807.0	47718.0	6753.0	39546.0	55560.0	0.0	858.0	0.0	0.0	0.0	8254858.0	4127298.0	4127560.0	7255813.0	7255813.0	0.0	0.0	79173.0	0.01091166	149.0	149.0	149.0	150.0	150.0	150.0	38.1	295.5	118.4	22227.0	700.0	5.0	927.0	71.2	87.84557235421167	85.88552915766738	12.154427645788337	71.17710583153348	100.0	0.0	1.5442764578833694	0.0
REF0009-mgg-pbdrep | M301232.lib1	344.0	0.0	344.0	1.0	172.0	172.0	228.0	226.0	116.0	206.0	344.0	0.0	2.0	0.0	0.0	0.0	49098.0	24526.0	24572.0	33144.0	33144.0	0.0	0.0	313.0	0.00944364	143.0	143.0	143.0	150.0	150.0	150.0	38.5	225.9	82.5	99.0	9.0	0.0	5.0	59.9	66.27906976744185	65.69767441860465	33.72093023255814	59.883720930232556	100.0	0.0	0.5813953488372093	0.0
REF0009-mgg-pbdrep | M301233.lib1	33709180.0	0.0	33709180.0	1.0	16854590.0	16854590.0	29346449.0	29021588.0	4362731.0	26996798.0	33709180.0	0.0	583591.0	0.0	0.0	0.0	4948528625.0	2474282987.0	2474245638.0	4307988007.0	4307988007.0	0.0	0.0	30881560.0	0.007168442	147.0	147.0	147.0	150.0	150.0	150.0	38.9	251.0	102.4	13276811.0	954412.0	7301.0	272270.0	80.1	87.05773620123658	86.094019492613	12.942263798763424	80.0873767917226	100.0	0.0	1.7312524362799688	0.0
REF0009-mgg-pbdrep | M301234.lib1	18422.0	0.0	18422.0	1.0	9211.0	9211.0	1569.0	1512.0	16853.0	1426.0	18422.0	0.0	76.0	0.0	0.0	0.0	2532075.0	1265896.0	1266179.0	227494.0	227494.0	0.0	0.0	2936.0	0.01290584	137.0	137.0	137.0	150.0	150.0	150.0	38.3	223.7	94.8	646.0	89.0	8.0	13.0	7.7	8.516990554771468	8.20757789599392	91.48300944522853	7.740744761697969	100.0	0.0	0.4125502117033981	0.0
REF0009-mgg-pbdrep | M301235.lib1	151782.0	0.0	151782.0	1.0	75891.0	75891.0	548.0	538.0	151234.0	536.0	151782.0	0.0	16.0	0.0	0.0	0.0	21360544.0	10682900.0	10677644.0	77744.0	77744.0	0.0	0.0	894.0	0.01149928	141.0	141.0	141.0	150.0	150.0	150.0	37.6	223.7	104.8	238.0	31.0	0.0	0.0	0.4	0.36104412907986455	0.35445573256380863	99.63895587092013	0.35313805326059744	100.0	0.0	0.010541434425689476	0.0
REF0009-mgg-pbdrep | M301236.lib1	38694.0	0.0	38694.0	1.0	19347.0	19347.0	293.0	288.0	38401.0	266.0	38694.0	0.0	28.0	0.0	0.0	0.0	5468195.0	2734960.0	2733235.0	42326.0	42326.0	0.0	0.0	431.0	0.01018287	141.0	141.0	141.0	150.0	150.0	150.0	37.5	224.8	84.8	131.0	10.0	0.0	3.0	0.7	0.7572233421202254	0.744301442084044	99.24277665787977	0.6874450819248462	100.0	0.0	0.07236264020261539	0.0
REF0009-mgg-pbdrep | M301237.lib1	39604.0	0.0	39604.0	1.0	19802.0	19802.0	1207.0	1180.0	38397.0	1092.0	39604.0	0.0	40.0	0.0	0.0	0.0	5725285.0	2859199.0	2866086.0	179562.0	179562.0	0.0	0.0	2197.0	0.01223533	145.0	144.0	145.0	150.0	150.0	150.0	37.1	270.4	91.5	557.0	15.0	0.0	18.0	2.8	3.0476719523280478	2.9794970205029796	96.95232804767195	2.7572972427027573	100.0	0.0	0.100999899000101	0.0
REF0009-mgg-pbdrep | M301238.lib1	29626.0	0.0	29626.0	1.0	14813.0	14813.0	79.0	70.0	29547.0	68.0	29626.0	0.0	18.0	0.0	0.0	0.0	4197555.0	2098900.0	2098655.0	11106.0	11106.0	0.0	0.0	270.0	0.02431118	142.0	142.0	142.0	150.0	150.0	150.0	37.9	211.5	85.6	27.0	7.0	0.0	1.0	0.2	0.2666576655640316	0.2362789441706609	99.73334233443597	0.22952811719435634	100.0	0.0	0.060757442786741375	0.0
REF0009-mgg-pbdrep | M301239.lib1	74464.0	0.0	74464.0	1.0	37232.0	37232.0	342.0	314.0	74122.0	302.0	74464.0	0.0	103.0	0.0	0.0	0.0	10361135.0	5179525.0	5181610.0	46650.0	46650.0	0.0	0.0	1466.0	0.03142551	139.0	139.0	139.0	150.0	150.0	150.0	38.9	184.8	92.9	109.0	46.0	0.0	2.0	0.4	0.4592823377739579	0.4216802750322304	99.54071766222604	0.40556510528577566	100.0	0.0	0.1383218736570692	0.0
REF0009-mgg-pbdrep | M301240.lib1	1508460.0	0.0	1508460.0	1.0	754230.0	754230.0	4630.0	3558.0	1503830.0	3504.0	1508460.0	0.0	2845.0	0.0	0.0	0.0	217147111.0	108570627.0	108576484.0	659954.0	659954.0	0.0	0.0	41460.0	0.06282256	144.0	144.0	144.0	150.0	150.0	150.0	38.9	180.5	63.1	1474.0	285.0	1.0	19.0	0.2	0.30693555016374313	0.23586969492064755	99.69306444983626	0.23228988504832743	100.0	0.0	0.18860294605093936	0.0
REF0009-mgg-pbdrep | M301241.lib1	24050.0	0.0	24050.0	1.0	12025.0	12025.0	204.0	186.0	23846.0	176.0	24050.0	0.0	20.0	0.0	0.0	0.0	3315848.0	1656833.0	1659015.0	29308.0	29308.0	0.0	0.0	526.0	0.01794732	138.0	138.0	138.0	150.0	150.0	150.0	38.9	237.1	105.1	80.0	9.0	0.0	4.0	0.7	0.8482328482328482	0.7733887733887733	99.15176715176716	0.7318087318087317	100.0	0.0	0.08316008316008316	0.0
REF0009-mgg-pbdrep | M301242.lib1	296482.0	0.0	296482.0	1.0	148241.0	148241.0	2574.0	2524.0	293908.0	2408.0	296482.0	0.0	141.0	0.0	0.0	0.0	42268240.0	21136853.0	21131387.0	370362.0	370362.0	0.0	0.0	4842.0	0.0130737	143.0	143.0	143.0	150.0	150.0	150.0	37.3	225.8	93.1	1113.0	127.0	0.0	22.0	0.8	0.8681808676412059	0.8513164374228452	99.13181913235879	0.8121909593162486	100.0	0.0	0.04755769321577701	0.0
REF0009-mgg-pbdrep | M301243.lib1	67164.0	0.0	67164.0	1.0	33582.0	33582.0	341.0	340.0	66823.0	316.0	67164.0	0.0	4.0	0.0	0.0	0.0	9432066.0	4716950.0	4715116.0	49556.0	49556.0	0.0	0.0	533.0	0.01075551	140.0	140.0	140.0	150.0	150.0	150.0	37.9	228.1	105.2	147.0	19.0	0.0	4.0	0.5	0.5077124650110179	0.506223572151748	99.49228753498898	0.4704901435292716	100.0	0.0	0.005955571437079388	0.0
REF0009-mgg-pbdrep | M301244.lib1	284062.0	0.0	284062.0	1.0	142031.0	142031.0	4141.0	3696.0	279921.0	3306.0	284062.0	0.0	705.0	0.0	0.0	0.0	41518542.0	20758853.0	20759689.0	613049.0	613049.0	0.0	0.0	14007.0	0.02284809	146.0	146.0	146.0	150.0	150.0	150.0	38.7	265.4	92.6	1670.0	67.0	0.0	111.0	1.2	1.4577803437277776	1.3011244024191901	98.54221965627222	1.1638304313846977	100.0	0.0	0.24818525533158256	0.0
REF0009-mgg-pbdrep | M301245.lib1	164148.0	0.0	164148.0	1.0	82074.0	82074.0	843.0	770.0	163305.0	752.0	164148.0	0.0	203.0	0.0	0.0	0.0	22619382.0	11307580.0	11311802.0	117030.0	117030.0	0.0	0.0	4628.0	0.03954542	138.0	138.0	138.0	150.0	150.0	150.0	38.9	183.3	85.3	316.0	65.0	0.0	4.0	0.5	0.5135609328167263	0.4690888710188366	99.48643906718327	0.4581231571508639	100.0	0.0	0.1236688841776933	0.0
REF0009-mgg-pbdrep | M301246.lib1	47132.0	0.0	47132.0	1.0	23566.0	23566.0	1732.0	1720.0	45400.0	1608.0	47132.0	0.0	80.0	0.0	0.0	0.0	6447591.0	3223461.0	3224130.0	249867.0	249867.0	0.0	0.0	2053.0	0.008216371	137.0	137.0	137.0	150.0	150.0	150.0	38.8	242.5	107.5	738.0	97.0	0.0	25.0	3.4	3.674785708223712	3.6493252991598064	96.32521429177629	3.4116948145633543	100.0	0.0	0.16973606042603753	0.0
REF0009-mgg-pbdrep | M301247.lib1	125678.0	0.0	125678.0	1.0	62839.0	62839.0	812.0	800.0	124866.0	756.0	125678.0	0.0	99.0	0.0	0.0	0.0	17476534.0	8736580.0	8739954.0	118928.0	118928.0	0.0	0.0	2189.0	0.01840609	139.0	139.0	139.0	150.0	150.0	150.0	38.2	208.7	79.6	376.0	14.0	3.0	7.0	0.6	0.6460955775871673	0.6365473670809529	99.35390442241282	0.6015372618915005	100.0	0.0	0.07877273667626793	0.0
REF0009-mgg-pbdrep | M301248.lib1	99336.0	0.0	99336.0	1.0	49668.0	49668.0	823.0	802.0	98513.0	752.0	99336.0	0.0	31.0	0.0	0.0	0.0	14045672.0	7025467.0	7020205.0	118963.0	118963.0	0.0	0.0	1447.0	0.01216345	141.0	141.0	141.0	150.0	150.0	150.0	37.8	203.4	82.3	364.0	37.0	0.0	0.0	0.8	0.8285012482886366	0.807360876218088	99.17149875171137	0.7570266570024966	100.0	0.0	0.03120721591366675	0.0
REF0009-mgg-pbdrep | M301249.lib1	104754.0	0.0	104754.0	1.0	52377.0	52377.0	697.0	602.0	104057.0	556.0	104754.0	0.0	126.0	0.0	0.0	0.0	14593384.0	7296291.0	7297093.0	100425.0	100425.0	0.0	0.0	2472.0	0.02461538	139.0	139.0	139.0	150.0	150.0	150.0	39.0	210.0	100.9	222.0	56.0	2.0	21.0	0.5	0.6653683868873742	0.5746797258338584	99.33463161311262	0.5307673215342612	100.0	0.0	0.12028180308150524	0.0
REF0009-mgg-pbdrep | M301250.lib1	115852.0	0.0	115852.0	1.0	57926.0	57926.0	2702.0	2646.0	113150.0	2630.0	115852.0	0.0	111.0	0.0	0.0	0.0	16404923.0	8202047.0	8202876.0	388610.0	388610.0	0.0	0.0	3674.0	0.009454208	142.0	142.0	142.0	150.0	150.0	150.0	38.6	199.8	66.8	1109.0	208.0	1.0	5.0	2.3	2.3322860200946036	2.2839484859993786	97.6677139799054	2.270137761972171	100.0	0.0	0.09581189793874943	0.0
REF0009-mgg-pbdrep | M301251.lib1	353794.0	0.0	353794.0	1.0	176897.0	176897.0	4204.0	4082.0	349590.0	3972.0	353794.0	0.0	223.0	0.0	0.0	0.0	51240528.0	25624639.0	25615889.0	618532.0	618532.0	0.0	0.0	9415.0	0.01522152	145.0	145.0	145.0	150.0	150.0	150.0	38.1	251.7	89.7	1898.0	119.0	0.0	24.0	1.1	1.188262096021979	1.1537787526074494	98.81173790397803	1.1226872134632018	100.0	0.0	0.06303102935606597	0.0
REF0009-mgg-pbdrep | M301252.lib1	593104.0	0.0	593104.0	1.0	296552.0	296552.0	2975.0	2842.0	590129.0	2774.0	593104.0	0.0	325.0	0.0	0.0	0.0	86188649.0	43097940.0	43090709.0	436481.0	436481.0	0.0	0.0	7536.0	0.01726536	145.0	145.0	145.0	150.0	150.0	150.0	38.3	225.9	76.4	1312.0	107.0	0.0	2.0	0.5	0.5015983706061669	0.4791739728614206	99.49840162939383	0.46770886724756533	100.0	0.0	0.054796460654455204	0.0
REF0009-mgg-pbdrep | M301253.lib1	65024.0	0.0	65024.0	1.0	32512.0	32512.0	419.0	374.0	64605.0	344.0	65024.0	0.0	56.0	0.0	0.0	0.0	9118974.0	4555844.0	4563130.0	59696.0	59696.0	0.0	0.0	1152.0	0.01929777	140.0	140.0	140.0	150.0	150.0	150.0	38.8	221.0	95.9	152.0	24.0	0.0	11.0	0.5	0.6443774606299213	0.5751722440944882	99.35562253937007	0.5290354330708662	100.0	0.0	0.08612204724409449	0.0
REF0009-mgg-pbdrep | M301254.lib1	19278.0	0.0	19278.0	1.0	9639.0	9639.0	633.0	620.0	18645.0	554.0	19278.0	0.0	33.0	0.0	0.0	0.0	2747927.0	1372952.0	1374975.0	93582.0	93582.0	0.0	0.0	970.0	0.01036524	143.0	142.0	143.0	150.0	150.0	150.0	38.5	261.7	229.6	294.0	15.0	0.0	1.0	2.9	3.2835356364768127	3.2161012553169415	96.71646436352319	2.873742089428364	100.0	0.0	0.1711795829442888	0.0
REF0009-mgg-pbdrep | M301255.lib1	689352.0	0.0	689352.0	1.0	344676.0	344676.0	2193.0	1912.0	687159.0	1734.0	689352.0	0.0	452.0	0.0	0.0	0.0	100046434.0	50025858.0	50020576.0	316192.0	316192.0	0.0	0.0	7727.0	0.02443768	145.0	145.0	145.0	150.0	150.0	150.0	38.4	234.1	102.5	804.0	111.0	23.0	18.0	0.3	0.3181248476830415	0.2773619283036823	99.68187515231696	0.2515405772377537	100.0	0.0	0.0655688240550546	0.0
REF0009-mgg-pbdrep | M301256.lib1	1376128.0	0.0	1376128.0	1.0	688064.0	688064.0	562.0	438.0	1375566.0	424.0	1376128.0	0.0	101.0	0.0	0.0	0.0	199660041.0	99875039.0	99785002.0	81766.0	81766.0	0.0	0.0	2475.0	0.0302693	145.0	145.0	145.0	150.0	150.0	150.0	36.9	192.5	62.3	193.0	24.0	0.0	2.0	0.0	0.04083922425820854	0.031828434564226585	99.9591607757418	0.03081108734071249	100.0	0.0	0.0073394335410659475	0.0
REF0009-mgg-pbdrep | M301257.lib1	132834.0	0.0	132834.0	1.0	66417.0	66417.0	1016.0	998.0	131818.0	898.0	132834.0	0.0	152.0	0.0	0.0	0.0	18737870.0	9368178.0	9369692.0	146470.0	146470.0	0.0	0.0	2581.0	0.01762136	141.0	141.0	141.0	150.0	150.0	150.0	38.8	222.6	93.5	429.0	47.0	11.0	12.0	0.7	0.7648644172425735	0.7513136696930003	99.23513558275742	0.6760317388620384	100.0	0.0	0.11442853486306216	0.0
REF0009-mgg-pbdrep | M301258.lib1	130310.0	0.0	130310.0	1.0	65155.0	65155.0	14350.0	14088.0	115960.0	13466.0	130310.0	0.0	535.0	0.0	0.0	0.0	18662774.0	9326540.0	9336234.0	2097592.0	2097592.0	0.0	0.0	31130.0	0.01484083	143.0	143.0	143.0	150.0	150.0	150.0	38.5	228.9	88.3	6276.0	584.0	5.0	179.0	10.3	11.012201672933774	10.81114265981122	88.98779832706623	10.333819353848515	100.0	0.0	0.41055943519300125	0.0
REF0009-mgg-pbdrep | M301259.lib1	1209986.0	0.0	1209986.0	1.0	604993.0	604993.0	10618.0	10120.0	1199368.0	9782.0	1209986.0	0.0	931.0	0.0	0.0	0.0	177932598.0	88964695.0	88967903.0	1561629.0	1561629.0	0.0	0.0	18844.0	0.01206689	147.0	147.0	147.0	150.0	150.0	150.0	38.7	237.4	88.6	4671.0	344.0	5.0	40.0	0.8	0.8775308144061171	0.8363733134102378	99.12246918559389	0.8084391059070104	100.0	0.0	0.07694303901036872	0.0
REF0009-mgg-pbdrep | M301260.lib1	58068.0	0.0	58068.0	1.0	29034.0	29034.0	939.0	910.0	57129.0	870.0	58068.0	0.0	117.0	0.0	0.0	0.0	8243581.0	4121318.0	4122263.0	138847.0	138847.0	0.0	0.0	2838.0	0.02043976	142.0	142.0	142.0	150.0	150.0	150.0	38.7	243.6	85.0	406.0	31.0	10.0	8.0	1.5	1.6170696424881175	1.5671281945305502	98.38293035751188	1.4982434387270098	100.0	0.0	0.2014879107253565	0.0
REF0009-mgg-pbdrep | M301261.lib1	1542516.0	0.0	1542516.0	1.0	771258.0	771258.0	16188.0	15964.0	1526328.0	15660.0	1542516.0	0.0	789.0	0.0	0.0	0.0	221891443.0	110980057.0	110911386.0	2361705.0	2361705.0	0.0	0.0	19011.0	0.008049693	144.0	144.0	144.0	150.0	150.0	150.0	37.5	223.7	84.6	7126.0	831.0	1.0	24.0	1.0	1.049454268221529	1.0349325387872799	98.95054573177848	1.0152244774122279	100.0	0.0	0.051150198766171634	0.0
REF0009-mgg-pbdrep | M301262.lib1	761978.0	0.0	761978.0	1.0	380989.0	380989.0	4963.0	4798.0	757015.0	4656.0	761978.0	0.0	227.0	0.0	0.0	0.0	109553816.0	54791563.0	54762253.0	724945.0	724945.0	0.0	0.0	8683.0	0.01197746	144.0	144.0	144.0	150.0	150.0	150.0	37.5	228.3	86.3	2247.0	125.0	0.0	27.0	0.6	0.6513311407940912	0.6296769723010376	99.34866885920592	0.6110412636585307	100.0	0.0	0.029790886351049504	0.0
REF0009-mgg-pbdrep | M301263.lib1	121194.0	0.0	121194.0	1.0	60597.0	60597.0	2397.0	2320.0	118797.0	2230.0	121194.0	0.0	158.0	0.0	0.0	0.0	16621783.0	8308082.0	8313701.0	348944.0	348944.0	0.0	0.0	3757.0	0.01076677	137.0	137.0	137.0	150.0	150.0	150.0	38.9	237.7	92.5	1015.0	117.0	3.0	25.0	1.8	1.9778206841922867	1.9142861857847748	98.0221793158077	1.8400250837500207	100.0	0.0	0.13036949023879071	0.0
REF0009-mgg-pbdrep | M301264.lib1	87330.0	0.0	87330.0	1.0	43665.0	43665.0	3625.0	3578.0	83705.0	3444.0	87330.0	0.0	158.0	0.0	0.0	0.0	12215424.0	6101991.0	6113433.0	529321.0	529321.0	0.0	0.0	5277.0	0.009969376	140.0	140.0	140.0	150.0	150.0	150.0	38.8	228.3	85.8	1616.0	152.0	0.0	21.0	3.9	4.15092179090805	4.097102942860414	95.84907820909196	3.943661971830986	100.0	0.0	0.1809229359899233	0.0
REF0009-mgg-pbdrep | M301265.lib1	642416.0	0.0	642416.0	1.0	321208.0	321208.0	9115.0	8862.0	633301.0	8658.0	642416.0	0.0	884.0	0.0	0.0	0.0	90441962.0	45217006.0	45224956.0	1302593.0	1302593.0	0.0	0.0	15832.0	0.01215422	141.0	141.0	141.0	150.0	150.0	150.0	38.6	205.6	88.1	3698.0	680.0	0.0	53.0	1.3	1.4188625438967897	1.3794799631391497	98.5811374561032	1.34772483873378	100.0	0.0	0.1376055390899355	0.0
REF0009-mgg-pbdrep | M301266.lib1	75476.0	0.0	75476.0	1.0	37738.0	37738.0	8330.0	8226.0	67146.0	7986.0	75476.0	0.0	303.0	0.0	0.0	0.0	10576648.0	5278033.0	5298615.0	1218849.0	1218849.0	0.0	0.0	15493.0	0.01271117	140.0	140.0	140.0	150.0	150.0	150.0	38.0	240.5	86.8	3775.0	274.0	0.0	64.0	10.6	11.036620912607981	10.898828766760294	88.96337908739201	10.580846891727171	100.0	0.0	0.4014521172293179	0.0
REF0009-mgg-pbdrep | M301267.lib1	21696.0	0.0	21696.0	1.0	10848.0	10848.0	124.0	108.0	21572.0	104.0	21696.0	0.0	43.0	0.0	0.0	0.0	2946874.0	1473344.0	1473530.0	17152.0	17152.0	0.0	0.0	615.0	0.03585588	136.0	136.0	136.0	150.0	150.0	150.0	38.9	193.3	85.4	44.0	8.0	0.0	2.0	0.5	0.5715339233038348	0.497787610619469	99.42846607669617	0.47935103244837757	100.0	0.0	0.19819321533923306	0.0
REF0009-mgg-pbdrep | M301268.lib1	120696.0	0.0	120696.0	1.0	60348.0	60348.0	1507.0	1440.0	119189.0	1388.0	120696.0	0.0	122.0	0.0	0.0	0.0	16751767.0	8375461.0	8376306.0	215329.0	215329.0	0.0	0.0	2861.0	0.01328665	139.0	139.0	139.0	150.0	150.0	150.0	38.1	217.5	91.5	628.0	84.0	0.0	8.0	1.1	1.248591502618148	1.1930801352157487	98.75140849738186	1.1499966858885133	100.0	0.0	0.1010804003446676	0.0
REF0009-mgg-pbdrep | M301269.lib1	23476.0	0.0	23476.0	1.0	11738.0	11738.0	235.0	216.0	23241.0	200.0	23476.0	0.0	58.0	0.0	0.0	0.0	3231208.0	1615439.0	1615769.0	32620.0	32620.0	0.0	0.0	896.0	0.02746781	138.0	138.0	138.0	150.0	150.0	150.0	38.9	211.6	123.8	89.0	18.0	1.0	0.0	0.9	1.0010223206679163	0.9200886011245527	98.99897767933209	0.8519338899301414	100.0	0.0	0.247060828079741	0.0
REF0009-mgg-pbdrep | M301270.lib1	1102756.0	0.0	1102756.0	1.0	551378.0	551378.0	480.0	390.0	1102276.0	334.0	1102756.0	0.0	26.0	0.0	0.0	0.0	159009971.0	79540507.0	79469464.0	68273.0	68273.0	0.0	0.0	1410.0	0.02065238	144.0	144.0	144.0	150.0	150.0	150.0	36.6	238.6	116.8	164.0	18.0	0.0	13.0	0.0	0.04352730794482188	0.03536593770516778	99.95647269205517	0.030287751778271893	100.0	0.0	0.0023577291803445186	0.0
REF0009-mgg-pbdrep | M301271.lib1	100878.0	0.0	100878.0	1.0	50439.0	50439.0	994.0	974.0	99884.0	926.0	100878.0	0.0	58.0	0.0	0.0	0.0	14205645.0	7104342.0	7101303.0	144004.0	144004.0	0.0	0.0	1801.0	0.0125066	141.0	141.0	141.0	150.0	150.0	150.0	37.5	237.8	95.2	402.0	73.0	0.0	12.0	0.9	0.9853486389500189	0.9655227106009239	99.01465136104997	0.917940482563096	100.0	0.0	0.05749519221237534	0.0
REF0009-mgg-pbdrep | M301272.lib1	6412.0	0.0	6412.0	1.0	3206.0	3206.0	199.0	196.0	6213.0	186.0	6412.0	0.0	2.0	0.0	0.0	0.0	885467.0	442198.0	443269.0	29136.0	29136.0	0.0	0.0	187.0	0.006418177	138.0	138.0	138.0	150.0	150.0	150.0	38.7	214.5	77.2	82.0	12.0	0.0	4.0	2.9	3.1035558328134747	3.056768558951965	96.89644416718653	2.9008109794135994	100.0	0.0	0.031191515907673113	0.0
REF0009-mgg-pbdrep | M301273.lib1	61322.0	0.0	61322.0	1.0	30661.0	30661.0	410.0	394.0	60912.0	368.0	61322.0	0.0	31.0	0.0	0.0	0.0	8567851.0	4283343.0	4284508.0	59372.0	59372.0	0.0	0.0	885.0	0.01490602	140.0	140.0	140.0	150.0	150.0	150.0	38.9	237.0	100.7	168.0	18.0	0.0	11.0	0.6	0.6686018068556147	0.6425100290271029	99.33139819314438	0.6001108900557711	100.0	0.0	0.05055281954274159	0.0
REF0009-mgg-pbdrep | M301274.lib1	100142.0	0.0	100142.0	1.0	50071.0	50071.0	551.0	516.0	99591.0	490.0	100142.0	0.0	69.0	0.0	0.0	0.0	14027424.0	7011410.0	7016014.0	79818.0	79818.0	0.0	0.0	1533.0	0.01920619	140.0	140.0	140.0	150.0	150.0	150.0	38.9	232.9	78.8	222.0	23.0	5.0	8.0	0.5	0.5502186894609654	0.5152683189870384	99.44978131053904	0.48930518663497835	100.0	0.0	0.06890215893431327	0.0
REF0009-mgg-pbdrep | M301275.lib1	363844.0	0.0	363844.0	1.0	181922.0	181922.0	1834.0	1762.0	362010.0	1700.0	363844.0	0.0	144.0	0.0	0.0	0.0	52362202.0	26185693.0	26176509.0	269007.0	269007.0	0.0	0.0	4128.0	0.01534533	144.0	144.0	144.0	150.0	150.0	150.0	37.8	228.1	79.4	814.0	53.0	0.0	14.0	0.5	0.5040621804949375	0.48427347984300967	99.49593781950506	0.4672332098371829	100.0	0.0	0.0395774013038555	0.0
